"Id";"ProductId";"UserId";"ProfileName";"HelpfulnessNumerator";"HelpfulnessDenominator";"Score";"Time";"Summary";"Text";"initial_identifier";"asin";"title";"brand";"item_type_keyword";"listing_url";"medium_image";"product_type_name"
73816;"B000HDOPZG";"A19C0CI3QQRVPK";"Herb Mindt";0;0;3;1348876800;"Loacker Quadratini Hazelnut Wafers";"I have to say I was looking forward to getting my favorite cookie, without paying the local $4.89 per package.  I always buy from Amazon whenever the price is right, and they have what I want.  The packages of wafers came as expected, however when I got them, one package had it's seam split and wafers throughout the box and they were less then fresh.  The other packages appeared to have gotten excessively warm as the wafers had slid off of each other, causing a ""slanted' wafer.  Not the upright wafer cookie I expected.  All in all";" I will take a second look before I buy eatable items from Amazon.""";"B000HDOPZG";"B000HDOPZG";"Loacker Quadratini Vanilla Wafer Cookies, 8.82-Ounce Packages (Pack of 8)";"Loacker";"";"http://www.amazon.com/dp/B000HDOPZG";"https://m.media-amazon.com/images/I/51j2HTa2UzL._SL160_.jpg"
73817;"B000HDOPZG";"ARM3Q64UL6NG8";"Customer";0;2;1;1343952000;"Poor Taste";"The whole point of a cookie is for it to taste good!  This product tastes little better than wood.  Sorry I wasted my money.  Do NOT buy.  Save your money -- they are not worth the calories!";"B000HDOPZG";"B000HDOPZG";"Loacker Quadratini Vanilla Wafer Cookies, 8.82-Ounce Packages (Pack of 8)";"Loacker";"";"http://www.amazon.com/dp/B000HDOPZG";"https://m.media-amazon.com/images/I/51j2HTa2UzL._SL160_.jpg";"COOKIE"
78067;"B001A47SIW";"A24XUWT3SCRAPT";"E. S. Noyes ""liza lives to read""""""";2;2;5;1289952000;"favorite tea";"MY BOYFRIEND AND I BOTH LOVE THIS TEA. ITS GREAT HOT OR COLD, NO SUGAR OR WITH THE WORKS. WE GO THROUGH IT AT QUITE A CLIP, SO IT'S VERY CONVENIENT TO ORDER IT BY THE CASE, AND A SAVINGS TOO. IF YOU'VE NEVER TRIED ARIZONA GREEN TEA WITH MANDERIN YOU SHOULD.  IT'S WONDERFUL.";"B001A47SIW";"B001A47SIW";"AriZona Mandarin Orange Green Tea with Ginseng & Honey Jasmine, 20 Count Tea Bags, 155-Ounce Boxes (Pack of 6), 120 Tea Bags Total";"Arizona";"green-teas";"http://www.amazon.com/dp/B001A47SIW";"https://m.media-amazon.com/images/I/51foxMYcfDL._SL160_.jpg";"TEA"
78068;"B001A47SIW";"A16VUZG5204KCN";"Margaret M. Dunford";2;2;5;1287187200;"Best green tea";"I love this tea! It is not too sweet and does not have the bitter taste that some green teas have. It's hard to find, but worth it.";"B001A47SIW";"B001A47SIW";"AriZona Mandarin Orange Green Tea with Ginseng & Honey Jasmine, 20 Count Tea Bags, 155-Ounce Boxes (Pack of 6), 120 Tea Bags Total";"Arizona";"green-teas";"http://www.amazon.com/dp/B001A47SIW";"https://m.media-amazon.com/images/I/51foxMYcfDL._SL160_.jpg";"TEA"
78069;"B001A47SIW";"A33JZPU9VXDBOF";"D. Karragiannidis";2;2;5;1265328000;"great tea and great service";"This tea is awesome...we especially like it hot, but it is also good as iced tea...<br />It is a very unique flavor profile and it has become one of our favorites.<br />The service was awesome and arrived as promised.";"B001A47SIW";"B001A47SIW";"AriZona Mandarin Orange Green Tea with Ginseng & Honey Jasmine, 20 Count Tea Bags, 155-Ounce Boxes (Pack of 6), 120 Tea Bags Total";"Arizona";"green-teas";"http://www.amazon.com/dp/B001A47SIW";"https://m.media-amazon.com/images/I/51foxMYcfDL._SL160_.jpg";"TEA"
78070;"B001A47SIW";"A3V3J0WT6HUR16";"Benjamin";2;2;5;1263945600;"Great Vibrant Orange Flavor Tea";"I've had lots of hot and iced teas, and this is one of my favorite teas.  I prefer iced tea and this is really good for iced tea.  It comes in regular tea bags, but can easily make iced tea by using a few of the bags in hot water, and then once cooled adding with 2 quarts of water.  Arizona did a great job of making a good blend.  I would also recommend trying the AriZona Green Tea with Pomegranate and Acai.";"B001A47SIW";"B001A47SIW";"AriZona Mandarin Orange Green Tea with Ginseng & Honey Jasmine, 20 Count Tea Bags, 155-Ounce Boxes (Pack of 6), 120 Tea Bags Total";"Arizona";"green-teas";"http://www.amazon.com/dp/B001A47SIW";"https://m.media-amazon.com/images/I/51foxMYcfDL._SL160_.jpg";"TEA"
78071;"B001A47SIW";"A2T1MR28WKJNCR";"lpphr";1;1;5;1316822400;"Delicious!";"This tea is so delicious. Sometimes green teas are a bit bitter or need some type of sweeting. Not sure if it is the mandarin orange or honey but this tea is naturally sweet  - but not too sweet.";"B001A47SIW";"B001A47SIW";"AriZona Mandarin Orange Green Tea with Ginseng & Honey Jasmine, 20 Count Tea Bags, 155-Ounce Boxes (Pack of 6), 120 Tea Bags Total";"Arizona";"green-teas";"http://www.amazon.com/dp/B001A47SIW";"https://m.media-amazon.com/images/I/51foxMYcfDL._SL160_.jpg";"TEA"
78072;"B001A47SIW";"A2XZX2YPX8YJ2H";"molly";1;1;5;1315958400;"Arizona Mandarin Orange Green Tea w/Ginseng, honey,jasmine";"I have tried many teas in my lifetime, but this has become my alltime favorite. This tea is great to have any time of day. I especially like it in the evening, with a snack. It's also healthy because it is a green tea. The flavor seems to be just the right amount of sweetness and tang from the honey and mandarine orange. This tea is also great because it is soothing, and doesn't keep you awake at night. Try it any time of day, you'll like it!";"B001A47SIW";"B001A47SIW";"AriZona Mandarin Orange Green Tea with Ginseng & Honey Jasmine, 20 Count Tea Bags, 155-Ounce Boxes (Pack of 6), 120 Tea Bags Total";"Arizona";"green-teas";"http://www.amazon.com/dp/B001A47SIW";"https://m.media-amazon.com/images/I/51foxMYcfDL._SL160_.jpg";"TEA"
78073;"B001A47SIW";"A3NQ4C77CHS82H";"Jeanne Burnell";1;1;5;1298851200;"wonderful afternoon tea";"I searched everywhere for this tea and just tried the search on Amazon and there it was. I was so delighted. This is a terrific tea with honey and the price even though you had to buy 6 was all right with me.";"B001A47SIW";"B001A47SIW";"AriZona Mandarin Orange Green Tea with Ginseng & Honey Jasmine, 20 Count Tea Bags, 155-Ounce Boxes (Pack of 6), 120 Tea Bags Total";"Arizona";"green-teas";"http://www.amazon.com/dp/B001A47SIW";"https://m.media-amazon.com/images/I/51foxMYcfDL._SL160_.jpg";"TEA"
78074;"B001A47SIW";"A2TUPHLLAO94WT";"Julita";1;1;5;1278028800;"Arizona Tea - Mandarin Orange Green Tea";"Can't find on the shelf any longer... found at Amazon.  Just what mom was looking for!";"B001A47SIW";"B001A47SIW";"AriZona Mandarin Orange Green Tea with Ginseng & Honey Jasmine, 20 Count Tea Bags, 155-Ounce Boxes (Pack of 6), 120 Tea Bags Total";"Arizona";"green-teas";"http://www.amazon.com/dp/B001A47SIW";"https://m.media-amazon.com/images/I/51foxMYcfDL._SL160_.jpg";"TEA"
78076;"B001A47SIW";"A1W0C5KMTOC1JH";"Jim";1;1;5;1250812800;"Makes Amazing Iced Tea";"This makes the best Iced Tea I have ever had.  I also really like the Pomegranate Acai tea that Arizona has.  I really recommend you try this tea.";"B001A47SIW";"B001A47SIW";"AriZona Mandarin Orange Green Tea with Ginseng & Honey Jasmine, 20 Count Tea Bags, 155-Ounce Boxes (Pack of 6), 120 Tea Bags Total";"Arizona";"green-teas";"http://www.amazon.com/dp/B001A47SIW";"https://m.media-amazon.com/images/I/51foxMYcfDL._SL160_.jpg";"TEA"
78077;"B001A47SIW";"A1CSOIU6L61UNR";"Granniejoy";0;0;5;1338854400;"Great Tea";"I love this brand and flavor of tea.  It is especially good with honey in it.  I am unable to buy it in Lafayette LA, as I can not find it in any grocery store here. Albertson, WinnDixie, SuperOne, Walmart etc.  Have even looked for it in Memphis and could not find it.  So happy to see it on line.  Tea time is so good now!!!";"B001A47SIW";"B001A47SIW";"AriZona Mandarin Orange Green Tea with Ginseng & Honey Jasmine, 20 Count Tea Bags, 155-Ounce Boxes (Pack of 6), 120 Tea Bags Total";"Arizona";"green-teas";"http://www.amazon.com/dp/B001A47SIW";"https://m.media-amazon.com/images/I/51foxMYcfDL._SL160_.jpg";"TEA"
78078;"B001A47SIW";"A39J82A3922GYQ";"Robert J. Feher ""eightball1""""""";0;0;5;1255219200;"good health, great taste.";"They say that green tea is very good for your health.  Assuming that to be true, adding a Mandarin Orange flavor for good taste was an act of genius.  Some might want to add a bit of stevia for sweetness, particularly when making ice tea.  Bottom line, a wonderful early morning hot jolt and a delightful all day cooling refreshment.";"B001A47SIW";"B001A47SIW";"AriZona Mandarin Orange Green Tea with Ginseng & Honey Jasmine, 20 Count Tea Bags, 155-Ounce Boxes (Pack of 6), 120 Tea Bags Total";"Arizona";"green-teas";"http://www.amazon.com/dp/B001A47SIW";"https://m.media-amazon.com/images/I/51foxMYcfDL._SL160_.jpg";"TEA"
78079;"B001A47SIW";"A42CJC66XO0H7";"Scott Schimmel ""A Butterfly Dreaming""""""";0;0;5;1254960000;"Surprisingly good";"I decided to try this tea because I like Arizona's bottled iced teas, but they have too much added sugar for me to drink very often.  I didn't expect this tea by Bigelow to taste the same.<br /><br />It doesn't, but it's still quite good, with a very powerful orange flavor.  I like it both hot and inced, unsweetened.  I'll definitely be trying their other flavors in the future.";"B001A47SIW";"B001A47SIW";"AriZona Mandarin Orange Green Tea with Ginseng & Honey Jasmine, 20 Count Tea Bags, 155-Ounce Boxes (Pack of 6), 120 Tea Bags Total";"Arizona";"green-teas";"http://www.amazon.com/dp/B001A47SIW";"https://m.media-amazon.com/images/I/51foxMYcfDL._SL160_.jpg";"TEA"
78434;"B000HDL1RQ";"ANHNUHKI585T7";"L. Hirsch";14;14;5;1278374400;"Irresistable!";"My husband and I just looked at each other after eating one of the lemon wafer cookies and sighed.  The flavor is pure deep natural lemon, tart and bright, with a sweet creamy finish--nothing like any other lemon-flavored cookie I've ever bought.  Honestly, these are just terrific little cookies.<br /><br />And when we thought it couldn't get better, we tried the chocolate.  Natural, dense, delicious, dark chocolate taste.<br /><br />We plowed through both bags just going back and forth: lemon, chocolate, lemon, chocolate....<br /><br />No gross artificial taste.  No waxy texture to the cream.  No meek, bland flavors.  Just all-natural goodness that will blow your socks off.<br /><br />Time for another bag.";"B000HDL1RQ";"B000HDL1RQ";"Loacker Quadratini Premium Lemon Wafer Cookies, 250g/8.82oz, pack of 6";"Loacker";"packaged-wafer-snack-cookies";"http://www.amazon.com/dp/B000HDL1RQ";"https://m.media-amazon.com/images/I/51-bd34u5-L._SL160_.jpg";"COOKIE"
78435;"B000HDL1RQ";"AQFTBJZPVNMAH";"Hippo";7;7;4;1254960000;"Tasty & Addictive";"It is a very tasty treat I enjoy with my afternoon coffee. However, all good things must be had in moderation, and hence I will only buy one pack at a time from the local store.<br />However the price on Amazon is competitive.<br /><br />I don't know why it was tagged as ""not vegetarian"""" because I don't see any questionable ingredient on the list - perhaps someone else can elaborate.<br /><br />The dark chocolate filling has a nice creamy texture without being overwhelming; and nor is it cloyingly sweet.<br /><br />Overall all";" I definitely recommend this product.""";"B000HDL1RQ";"B000HDL1RQ";"Loacker Quadratini Premium Lemon Wafer Cookies, 250g/8.82oz, pack of 6";"Loacker";"packaged-wafer-snack-cookies";"http://www.amazon.com/dp/B000HDL1RQ";"https://m.media-amazon.com/images/I/51-bd34u5-L._SL160_.jpg"
78436;"B000HDL1RQ";"A2G2DXPFZKG48W";"Audio Maven";6;6;5;1204070400;"Great tasting snack";"These are the greatest wafer type cookies I have ever eaten. I've also tried the lemon ones which are out of this world as well. They are wafer type but are cut into small cubes (ideal for snack size) instead of how they usually appear as a longer stick. They are very creamy and have a high quality chocolate taste. Awesome stuff. You'll only be sorry when they are gone and you have eaten too much.";"B000HDL1RQ";"B000HDL1RQ";"Loacker Quadratini Premium Lemon Wafer Cookies, 250g/8.82oz, pack of 6";"Loacker";"packaged-wafer-snack-cookies";"http://www.amazon.com/dp/B000HDL1RQ";"https://m.media-amazon.com/images/I/51-bd34u5-L._SL160_.jpg";"COOKIE"
78437;"B000HDL1RQ";"AL1DVFEY7X5VR";"Always Snackin'";5;5;5;1199923200;"Can't eat just one!";"ALL I CAN SAY IS OMG!THESE LITTLE TREATS ARE SO ADDICTIVE AND ONLY HAVE 10 GRAMS OF SUGAR IN NINE WAFERS!THESE ARE BY FAR THE BEST TASTING WAFER COOKIES I HAVE EVER HAD AND IF IT WERE NOT FOR ME BEING ON A DIET, WOULD EAT THE WHOLE BAG IN ONE SITTING!I CAN'T QUITE DESCRIBE THE FLAVOR EXCEPT TO SAY IT IS LIGHT, RICH AND NOT TOO SWEET.I HAVE NEVER BOUGHT THESE FROM AMAZON, JUST FROM MY LOCAL HEALTH FOOD MARKET.BUT THE PRICE ON AMAZON IS CHEAPER COMPARED TO BUYING IT LOCALLY WHERE I AM.";"B000HDL1RQ";"B000HDL1RQ";"Loacker Quadratini Premium Lemon Wafer Cookies, 250g/8.82oz, pack of 6";"Loacker";"packaged-wafer-snack-cookies";"http://www.amazon.com/dp/B000HDL1RQ";"https://m.media-amazon.com/images/I/51-bd34u5-L._SL160_.jpg";"COOKIE"
78438;"B000HDL1RQ";"A2F64XFMO5ELL6";"Rod B";3;3;4;1260489600;"Quadratini Lemon are great!";"My wife loves these little wafers, but our local stores no longer carry them.  Amazon to the rescue!  Great product, fast shipping.  We are very happy and will continue to order these.";"B000HDL1RQ";"B000HDL1RQ";"Loacker Quadratini Premium Lemon Wafer Cookies, 250g/8.82oz, pack of 6";"Loacker";"packaged-wafer-snack-cookies";"http://www.amazon.com/dp/B000HDL1RQ";"https://m.media-amazon.com/images/I/51-bd34u5-L._SL160_.jpg";"COOKIE"
78439;"B000HDL1RQ";"A16SDTBEKKFN2Z";"M. White";2;2;5;1336521600;"delicious";"delicious hazel nut taste in a cunchy bite- size wafer cookie. highly recommended. will buy these again.remind me of the hazel nut coffee creamer";"B000HDL1RQ";"B000HDL1RQ";"Loacker Quadratini Premium Lemon Wafer Cookies, 250g/8.82oz, pack of 6";"Loacker";"packaged-wafer-snack-cookies";"http://www.amazon.com/dp/B000HDL1RQ";"https://m.media-amazon.com/images/I/51-bd34u5-L._SL160_.jpg";"COOKIE"
78440;"B000HDL1RQ";"AI47WBE7PHESF";"J. Collins";2;2;5;1278720000;"Punch of lemon flavor";"These Loacker Quadratini Lemon Wafers are the best I've tasted. They are natural with a real lemon 'punch' in every bite. Plus they are not overly sweet like some other wafer brands. I will definitely buy this brand again. (Since you get eight bags in the order, I gave my mom a bag, my sister a bag, and a friend a bag of these wafers and they all told me the same thing...they love them, what great lemon taste, etc. and wanted to know where they could purchase them.)";"B000HDL1RQ";"B000HDL1RQ";"Loacker Quadratini Premium Lemon Wafer Cookies, 250g/8.82oz, pack of 6";"Loacker";"packaged-wafer-snack-cookies";"http://www.amazon.com/dp/B000HDL1RQ";"https://m.media-amazon.com/images/I/51-bd34u5-L._SL160_.jpg";"COOKIE"
78441;"B000HDL1RQ";"ALT34F4DUTJ8Z";"Sassy08";2;2;5;1278288000;"Bet you can't eat just one!";"Previously, these lemon wafer cookies were sold at Wal Mart; however, they no longer carry them.  Recently, I discovered that Trader Joe's carried a chocolate version and I inquired if they carried the lemon but no, they discontinued carrying the lemon as well.  So, I googled and found that Amazon.com was a source for the cookies.  YES, I can now satisfy that craving for a truly lip smacking little lemon wafer.  While I ordered only one box of them the first time, I will be ordering two boxes the next time--I have a friend and her husband who also enjoy puckering up!  Try them, you will love them!";"B000HDL1RQ";"B000HDL1RQ";"Loacker Quadratini Premium Lemon Wafer Cookies, 250g/8.82oz, pack of 6";"Loacker";"packaged-wafer-snack-cookies";"http://www.amazon.com/dp/B000HDL1RQ";"https://m.media-amazon.com/images/I/51-bd34u5-L._SL160_.jpg";"COOKIE"
78442;"B000HDL1RQ";"A3BIN78AJ0D4JO";"MrsDiehl ""MrsDiehl""""""";2;2;5;1272067200;"Special treat";"I tried this product at a friend's house and had to get some for myself.  I was delighted to find them on Amazon for half the price listed on another so called wholesale site.  These make a great treat and would make a wonderful gift if you can keep your hands off of them.  Everyone who tried mine thought they were much better than they had expected from such a simple product.  Having no hydrogenated oils is a definite plus, but watch the saturated fat if cholesterol is an issue for you.";"B000HDL1RQ";"B000HDL1RQ";"Loacker Quadratini Premium Lemon Wafer Cookies, 250g/8.82oz, pack of 6";"Loacker";"packaged-wafer-snack-cookies";"http://www.amazon.com/dp/B000HDL1RQ";"https://m.media-amazon.com/images/I/51-bd34u5-L._SL160_.jpg";"COOKIE"
78443;"B000HDL1RQ";"AKFGO1HY01B85";"L. Botez";2;2;5;1270598400;"Yum";"I love these cookies!  what can I say. They are worth buying in bulk!  Yum. Bet you can't eat just one.";"B000HDL1RQ";"B000HDL1RQ";"Loacker Quadratini Premium Lemon Wafer Cookies, 250g/8.82oz, pack of 6";"Loacker";"packaged-wafer-snack-cookies";"http://www.amazon.com/dp/B000HDL1RQ";"https://m.media-amazon.com/images/I/51-bd34u5-L._SL160_.jpg";"COOKIE"
78444;"B000HDL1RQ";"AC8BTB2WUNHW9";"Dean";2;2;5;1257897600;"Great tasting";"These are super high quality wafers. I have had many kinds and this brand is the best I have ever had.";"B000HDL1RQ";"B000HDL1RQ";"Loacker Quadratini Premium Lemon Wafer Cookies, 250g/8.82oz, pack of 6";"Loacker";"packaged-wafer-snack-cookies";"http://www.amazon.com/dp/B000HDL1RQ";"https://m.media-amazon.com/images/I/51-bd34u5-L._SL160_.jpg";"COOKIE"
78445;"B000HDL1RQ";"AR5J8UI46CURR";"Geetha Krishnan";2;2;5;1199577600;"LOACKER QUADRATINI VANILLA WAFERS";"DELICIOUS WAFERS. I FIND THAT EUROPEAN WAFERS ARE LESS SWEET ( LESS SUGAR AND CARBOHYDRATES) BUT VERY DELECTABLE.";"B000HDL1RQ";"B000HDL1RQ";"Loacker Quadratini Premium Lemon Wafer Cookies, 250g/8.82oz, pack of 6";"Loacker";"packaged-wafer-snack-cookies";"http://www.amazon.com/dp/B000HDL1RQ";"https://m.media-amazon.com/images/I/51-bd34u5-L._SL160_.jpg";"COOKIE"
78446;"B000HDL1RQ";"A1SWRA9CZN7GCW";"emergencydinosaur";1;1;5;1337904000;"oh what a tasty treat!";"we have polished off the hazelnut and are moving next to the vanilla--along with more hazelnut! the price here is very good--i paid $5.49 per bag at Duane Reade. But, like one of the other reviewers, if I buy 8 here, oh they will be GONE! i'm not one for moderation when it comes to treats that i love.";"B000HDL1RQ";"B000HDL1RQ";"Loacker Quadratini Premium Lemon Wafer Cookies, 250g/8.82oz, pack of 6";"Loacker";"packaged-wafer-snack-cookies";"http://www.amazon.com/dp/B000HDL1RQ";"https://m.media-amazon.com/images/I/51-bd34u5-L._SL160_.jpg";"COOKIE"
78447;"B000HDL1RQ";"AWIW6ZQ47MNJH";"S F Norman";1;1;5;1333929600;"Outstanding!";"I first tried these cookies while visiting family in Panama.  They were available at the local grocery stores.  When I came back to the U.S. I couldn't find them locally but thank goodness for AMZAZON, I found them and at an affordable price.  I order a carton of eight packages and share them with friends.  They are a delightfully light and fresh tasting treat that soon become nearly addictive.  I have tried some of Loacker's other flavors but the lemon is my all time favorite.  I am tempted to subscribe to them!!";"B000HDL1RQ";"B000HDL1RQ";"Loacker Quadratini Premium Lemon Wafer Cookies, 250g/8.82oz, pack of 6";"Loacker";"packaged-wafer-snack-cookies";"http://www.amazon.com/dp/B000HDL1RQ";"https://m.media-amazon.com/images/I/51-bd34u5-L._SL160_.jpg";"COOKIE"
78448;"B000HDL1RQ";"AY12DBB0U420B";"Gary Peterson";1;1;5;1333238400;"Real Nice. Light Fresh Lemon Taste. Mmmmm.";"Here's another of the little items I find in my nearby Fresh and Easy store. It's a British company and they have a lot of imported items. This trip I picked up a bag of Loacker Quadratini Lemon Wafer Cookies. Oh boy, are these good! They disappear real fast. Be ready to apply controls. They're very light and tasty and not overly sweet. The filing has a real light, fresh lemon taste. Real nice. Just right. Just give it a bite and a couple light chews and it's gone and your hand is involuntarily reaching for another one. Mmmmm. Now how am I ever going to keep these around the house? Well, I guess that a lot of others feel the same way. Did you notice that on the 33 reviews, 30 gave it five stars?<br /><br />Gary Peterson";"B000HDL1RQ";"B000HDL1RQ";"Loacker Quadratini Premium Lemon Wafer Cookies, 250g/8.82oz, pack of 6";"Loacker";"packaged-wafer-snack-cookies";"http://www.amazon.com/dp/B000HDL1RQ";"https://m.media-amazon.com/images/I/51-bd34u5-L._SL160_.jpg";"COOKIE"
78449;"B000HDL1RQ";"A1AU6XU1K1QVHN";"Susan Jurist";1;1;5;1327968000;"sounds good";"I bought these for my mom and she loved them so much, she won't eat any other cookies. This from a 100 year old who is very picky!";"B000HDL1RQ";"B000HDL1RQ";"Loacker Quadratini Premium Lemon Wafer Cookies, 250g/8.82oz, pack of 6";"Loacker";"packaged-wafer-snack-cookies";"http://www.amazon.com/dp/B000HDL1RQ";"https://m.media-amazon.com/images/I/51-bd34u5-L._SL160_.jpg";"COOKIE"
78450;"B000HDL1RQ";"A2D1LPEUCTNT8X";"Ali Julia";1;1;5;1327449600;"WARNING: Addictive!  Ohhhhh so good!";"These wafers need to come with a big warning ""Addictive""""! It takes a lot of self control to stop eating them.  If I did not exercise a lot of self control I would eat a whole bag. Wafers come in a resealable bag";" and in theory can last a long time... but in my house the longest one bag lasted was 2 days!<br /><br />I bought the lemon flavor of Loacker's Quadratini wafers. They have a nice strong lemon flavor - nicely tart with a sweet creamy finish";" crunchy and pleasant on your tongue. You can chew a wafer to get the pleasant crunch on just hold it in your mouth and let it melt slowly.  Either way you will get an extra ordinary taste experience!<br /><br />I am attaching a photo and two cookies shown from different angles.  Each cookie is 1 inch square. Each consists of 74% lemon cream and 26% wafer.<br /><br />Wafers have no artificial flavors or colorants";" and no preservatives.<br /><br />Ingredients:<br />Unbleached wheat flour";" pressed coconut oil";" glucose syrup";" sugar";" whey powder (milk)";" dextrose"
78451;"B000HDL1RQ";"A2O26F56G0S8GE";"Mech Head ""Jeremy""""""";1;1;5;1326326400;"If you are trying to lose weight stay away.";"These are amazing and addicting.  It is hard to put them down after you start.  They have a good richness and is mostly filling not wafer.";"B000HDL1RQ";"B000HDL1RQ";"Loacker Quadratini Premium Lemon Wafer Cookies, 250g/8.82oz, pack of 6";"Loacker";"packaged-wafer-snack-cookies";"http://www.amazon.com/dp/B000HDL1RQ";"https://m.media-amazon.com/images/I/51-bd34u5-L._SL160_.jpg";"COOKIE"
78452;"B000HDL1RQ";"A4O09N7ZP26RD";"James Sweet";1;1;5;1324080000;"Delicate Hazelnut Wafer Cookies: Magnificent!";"These are essentially the yummiest, most delicate wafer cookies I've come across. The hazelnut tastes exactly like Nutella, perfect. Each little cookie is 0.5 Weight Watchers points, which is terrific for those of us watching our figures. I usually have four cookies (2 points) with my tea and am VERY satisfied. They taste so decadent. I'm going to try the Lemon next and hopefully will be able to track down the Espresso flavor!";"B000HDL1RQ";"B000HDL1RQ";"Loacker Quadratini Premium Lemon Wafer Cookies, 250g/8.82oz, pack of 6";"Loacker";"packaged-wafer-snack-cookies";"http://www.amazon.com/dp/B000HDL1RQ";"https://m.media-amazon.com/images/I/51-bd34u5-L._SL160_.jpg";"COOKIE"
78453;"B000HDL1RQ";"A32UUBSGHW403P";"Terry Fenwick";1;1;5;1318636800;"Melt in Your Mouth";"I opened the box when I had two friends visiting!  They went home with at least two packages each as they were having weekend guests.  I still have a bunch.  They were a hit. They are so fresh and so satisfying. I just ordered the chocolate ones for next time.  I plan never to be without them.  I want them on the tea table always.  Trust me.  Read the label - they are great.<br /><br />So, I am adding to the review!  The two friends who were here when the cookies arrived,  I had shared some of the cookies with them  raved about the cookies, wanted to know where I got them and are ordering them.  One had a house full of guests and I had given her 2 sacks, knowing she was having Pumpkin Festival guests - she said they all want these cookies.  I think they are all natural products so that helps.  I have the chocolate ones in my shopping cart but am holding off as I am eating too many,  I ate - alone - one sack on the weekend.  I dare not open more this week.  You have to try these.  I am sure I did not dream about them.  They are not too sweet.  I think you can read the ingredients.  Great for people with braces.  Sigh!<br /><br />OKAY, OKAY, OKAY - I AM BACK TO ADD ON . . . I just bought the dark Chocolate - I don't even like dark Chocolate so I chose that as friends will like them for dessert and I won't be tempted (fat chance) to eat them.  I know I will.  These are the best cookies ever and my lemon ones went so fast.  You will love these cookies!";"B000HDL1RQ";"B000HDL1RQ";"Loacker Quadratini Premium Lemon Wafer Cookies, 250g/8.82oz, pack of 6";"Loacker";"packaged-wafer-snack-cookies";"http://www.amazon.com/dp/B000HDL1RQ";"https://m.media-amazon.com/images/I/51-bd34u5-L._SL160_.jpg";"COOKIE"
78454;"B000HDL1RQ";"A117ZFKI6BJFD";"Linda";1;1;5;1318464000;"HANDS DOWN THE BEST WAFER COOKIES EVERRR";"Oh my sweetness. These wafer cookies blow my mind!!!<br />I'm not a big fan of waffles or wafers, I usually perfer chocolate chip regular cookies as my treat. Until my mom brought home this, which is a complete disaster because we both are completly like obsessed with it now even though we only bought like one bag at time (trying to have self-control here) Eventhoughe  me and my mom havent buy these on amazon yet but I just want to tell you guys how AWESOME those afer cookies are!!<br />I mean I have never taste something this creamy and delicate. The dark chocolate flavored totally rocked my world~ and from seeing all the reviews makes me want to try the lemon ones so baddd.";"B000HDL1RQ";"B000HDL1RQ";"Loacker Quadratini Premium Lemon Wafer Cookies, 250g/8.82oz, pack of 6";"Loacker";"packaged-wafer-snack-cookies";"http://www.amazon.com/dp/B000HDL1RQ";"https://m.media-amazon.com/images/I/51-bd34u5-L._SL160_.jpg";"COOKIE"
78455;"B000HDL1RQ";"AWCHAO9KUQE9T";"Judith A. Ericksen";1;1;4;1312070400;"refreshing and delicious healthy cookies";"This is a healthy snack.  If you can control yourself, just a few are satisfying.  The lemon is<br />refreshing with just the right taste of sweetness.  I keep them in stock.";"B000HDL1RQ";"B000HDL1RQ";"Loacker Quadratini Premium Lemon Wafer Cookies, 250g/8.82oz, pack of 6";"Loacker";"packaged-wafer-snack-cookies";"http://www.amazon.com/dp/B000HDL1RQ";"https://m.media-amazon.com/images/I/51-bd34u5-L._SL160_.jpg";"COOKIE"
78456;"B000HDL1RQ";"A152WV7RWE5QJI";"Apri";1;1;5;1311984000;"Loved the Dark Chocolate; now I want to try the Lemon...";"I ran across the dark chocolate ones in Italy at an Autogrill highway rest area.  There were snacks aplenty, but the picture on the bag + the fact that it had an extra 20% attracted me.  So, I got a 10.58 oz bag!  I find them satisfying after eating just a few.  It seemed like a never-ending bag.  I googled when I got home, hoping to figure out where to buy more, and ended up here.  I'm glad I did because, after reading some other reviews, now I'm anxious to try the lemon ones!";"B000HDL1RQ";"B000HDL1RQ";"Loacker Quadratini Premium Lemon Wafer Cookies, 250g/8.82oz, pack of 6";"Loacker";"packaged-wafer-snack-cookies";"http://www.amazon.com/dp/B000HDL1RQ";"https://m.media-amazon.com/images/I/51-bd34u5-L._SL160_.jpg";"COOKIE"
78457;"B000HDL1RQ";"A2XJKCHDT5NNAA";"Monica Kim ""MK""""""";1;1;5;1307664000;"Best tasting wafers!";"I bought almond flavor and wow, these are seriously the best tasting wafer snacks I've ever tasted.<br />I am in love.  Can't wait until I try more flavors.";"B000HDL1RQ";"B000HDL1RQ";"Loacker Quadratini Premium Lemon Wafer Cookies, 250g/8.82oz, pack of 6";"Loacker";"packaged-wafer-snack-cookies";"http://www.amazon.com/dp/B000HDL1RQ";"https://m.media-amazon.com/images/I/51-bd34u5-L._SL160_.jpg";"COOKIE"
